message_id,user_id,timestamp,"chat type 0=group, 1=DM",Damount
32493,user5411319258,2024-01-26T12:35:45,1,2
32494,user929963796,2024-01-26T12:36:00,1,1
32506,user929963796,2024-01-26T12:36:43,1,1
32508,user929963796,2024-01-26T12:36:56,1,2
32567,user5411319258,2024-01-26T21:39:01,1,2
32573,user5411319258,2024-01-26T21:40:19,1,1
32580,user929963796,2024-01-26T21:44:18,1,1
32581,user5411319258,2024-01-26T21:44:53,1,1
32585,user5411319258,2024-01-26T21:45:10,1,1
32586,user929963796,2024-01-26T21:56:29,1,1
32874,user929963796,2024-01-29T20:11:56,1,2
32878,user929963796,2024-01-29T20:12:41,1,1
33419,user5411319258,2024-02-01T21:23:27,1,1
33477,user929963796,2024-02-02T13:57:06,1,3
33483,user929963796,2024-02-02T13:59:54,1,1
33490,user5411319258,2024-02-02T14:11:57,1,1
33491,user929963796,2024-02-02T14:12:00,1,1
33495,user5411319258,2024-02-02T15:37:05,1,1
33499,user5411319258,2024-02-02T15:44:30,1,1
33502,user5411319258,2024-02-02T15:45:02,1,3
33504,user5411319258,2024-02-02T15:45:43,1,1
33509,user929963796,2024-02-02T15:51:10,1,2
33541,user5411319258,2024-02-02T18:08:39,1,1
33543,user929963796,2024-02-02T18:08:47,1,1
33596,user929963796,2024-02-02T20:59:19,1,1
33672,user929963796,2024-02-02T21:09:42,1,1
33899,user5411319258,2024-02-04T19:52:11,1,1
33900,user929963796,2024-02-04T19:52:53,1,1
33908,user5411319258,2024-02-04T19:54:08,1,1
34285,user5411319258,2024-02-05T16:26:53,1,1
34288,user5411319258,2024-02-05T16:29:45,1,1
34299,user5411319258,2024-02-05T19:57:28,1,1
34612,user5411319258,2024-02-06T21:45:13,1,1
34622,user5411319258,2024-02-07T15:21:41,1,1
34624,user5411319258,2024-02-07T15:21:57,1,1
34625,user5411319258,2024-02-07T15:22:28,1,1
34627,user929963796,2024-02-07T15:26:17,1,1
34629,user5411319258,2024-02-07T15:27:20,1,1
34636,user929963796,2024-02-07T15:34:06,1,2
34679,user929963796,2024-02-07T16:03:36,1,2
34684,user5411319258,2024-02-07T16:10:50,1,1
34686,user5411319258,2024-02-07T16:11:08,1,1
34720,user929963796,2024-02-07T16:24:27,1,2
34725,user5411319258,2024-02-07T16:24:36,1,1
34726,user929963796,2024-02-07T16:24:38,1,2
34728,user5411319258,2024-02-07T16:24:50,1,1
34730,user929963796,2024-02-07T16:25:05,1,3
34824,user5411319258,2024-02-08T13:59:05,1,1
34906,user5411319258,2024-02-09T21:47:33,1,1
34911,user5411319258,2024-02-09T21:47:48,1,1
34916,user5411319258,2024-02-09T21:48:07,1,1
34917,user929963796,2024-02-09T21:48:10,1,1
34920,user5411319258,2024-02-09T21:48:24,1,1
34922,user5411319258,2024-02-09T21:49:20,1,1
34927,user5411319258,2024-02-10T09:01:23,1,1
34932,user5411319258,2024-02-10T09:05:00,1,1
34936,user5411319258,2024-02-10T09:06:59,1,1
35060,user5411319258,2024-02-11T22:35:45,1,1
35062,user929963796,2024-02-11T22:36:09,1,1
35063,user5411319258,2024-02-11T22:36:16,1,1
35178,user5411319258,2024-02-13T10:50:30,1,1
35179,user929963796,2024-02-13T11:11:57,1,1
35185,user929963796,2024-02-13T11:27:39,1,2
35332,user929963796,2024-02-13T19:15:54,1,1
35347,user929963796,2024-02-13T19:17:12,1,1
35693,user929963796,2024-02-14T16:20:37,1,1
35701,user5411319258,2024-02-14T19:45:12,1,1
35702,user929963796,2024-02-14T19:45:18,1,2
35807,user929963796,2024-02-16T09:59:14,1,2
35808,user5411319258,2024-02-16T10:10:33,1,1
35810,user929963796,2024-02-16T10:50:30,1,3
35866,user5411319258,2024-02-18T00:11:58,1,1
35917,user5411319258,2024-02-18T13:48:31,1,1
35921,user929963796,2024-02-18T13:48:40,1,1
35937,user5411319258,2024-02-18T13:51:00,1,1
35946,user929963796,2024-02-18T14:04:55,1,2
35949,user929963796,2024-02-18T14:06:19,1,2
35954,user5411319258,2024-02-18T14:07:16,1,1
35965,user929963796,2024-02-18T16:12:11,1,2
36192,user5411319258,2024-02-19T11:07:31,1,1
36195,user5411319258,2024-02-19T11:40:20,1,1
36224,user929963796,2024-02-19T11:46:31,1,1
36282,user5411319258,2024-02-19T17:48:50,1,1
36287,user5411319258,2024-02-19T18:09:59,1,1
36288,user929963796,2024-02-19T18:10:05,1,2
36487,user5411319258,2024-02-21T17:37:42,1,1
36489,user929963796,2024-02-21T17:40:13,1,3
36518,user5411319258,2024-02-21T21:25:24,1,2
36641,user5411319258,2024-02-22T18:23:51,1,1
36643,user929963796,2024-02-22T18:58:33,1,1
36646,user5411319258,2024-02-22T19:39:56,1,1
36649,user929963796,2024-02-22T19:58:19,1,1
36659,user929963796,2024-02-22T19:59:05,1,1
36663,user929963796,2024-02-22T21:58:45,1,2
36668,user5411319258,2024-02-22T22:25:50,1,1
36670,user929963796,2024-02-22T22:26:00,1,1
37006,user5411319258,2024-02-24T23:45:47,1,1
37011,user929963796,2024-02-24T23:46:28,1,1
37013,user929963796,2024-02-24T23:46:40,1,1
37021,user929963796,2024-02-24T23:47:52,1,2
37033,user929963796,2024-02-24T23:51:43,1,1
37041,user929963796,2024-02-24T23:52:45,1,2
37078,user929963796,2024-02-25T15:38:03,1,2
37180,user929963796,2024-02-25T19:54:30,1,1
37185,user5411319258,2024-02-25T19:56:08,1,1
37186,user5411319258,2024-02-25T19:56:18,1,1
37187,user929963796,2024-02-25T19:56:23,1,2
37190,user5411319258,2024-02-25T19:56:28,1,1
37192,user929963796,2024-02-25T19:56:30,1,1
37252,user5411319258,2024-02-26T08:51:32,1,1
37324,user929963796,2024-02-26T14:53:49,1,1
37339,user5411319258,2024-02-26T15:06:45,1,1
37343,user5411319258,2024-02-26T15:07:43,1,1
37382,user929963796,2024-02-26T20:32:32,1,2
37389,user5411319258,2024-02-26T20:34:45,1,1
37404,user929963796,2024-02-26T21:11:20,1,1
37447,user5411319258,2024-02-27T00:16:19,1,1
37456,user5411319258,2024-02-27T12:36:22,1,1
37457,user929963796,2024-02-27T12:42:53,1,1
37620,user5411319258,2024-02-27T22:49:35,1,1
37632,user5411319258,2024-02-27T22:51:35,1,1
37660,user5411319258,2024-02-27T22:59:20,1,1
37662,user929963796,2024-02-27T22:59:28,1,1
37679,user5411319258,2024-02-27T23:01:15,1,1
37680,user929963796,2024-02-27T23:01:17,1,1
37696,user5411319258,2024-02-28T07:09:13,1,1
37698,user929963796,2024-02-28T07:12:37,1,1
37704,user5411319258,2024-02-28T08:15:29,1,1
37708,user929963796,2024-02-28T08:19:09,1,2
38021,user5411319258,2024-02-28T20:05:18,1,1
38023,user929963796,2024-02-28T20:06:12,1,2
38030,user5411319258,2024-02-28T20:25:07,1,1
38114,user5411319258,2024-02-28T21:08:29,1,1
38151,user929963796,2024-02-28T21:12:51,1,1
38157,user929963796,2024-02-28T21:13:12,1,1
38166,user929963796,2024-02-28T21:13:38,1,3
38232,user5411319258,2024-02-28T21:28:03,1,1
38233,user5411319258,2024-02-28T21:31:38,1,1
38234,user929963796,2024-02-28T21:31:50,1,1
38239,user5411319258,2024-02-28T21:32:04,1,1
38241,user5411319258,2024-02-28T21:33:00,1,1
38244,user5411319258,2024-02-28T21:33:14,1,1
38533,user5411319258,2024-02-29T15:23:58,1,1
38731,user5411319258,2024-03-01T18:45:51,1,1
38733,user929963796,2024-03-01T18:45:57,1,2
38737,user929963796,2024-03-01T19:06:08,1,1
38741,user5411319258,2024-03-01T20:16:08,1,1
38742,user929963796,2024-03-01T20:16:25,1,3
38844,user5411319258,2024-03-02T16:02:09,1,1
38892,user929963796,2024-03-02T17:35:36,1,1
38913,user5411319258,2024-03-02T18:20:37,1,1
38948,user5411319258,2024-03-02T21:00:17,1,1
38950,user929963796,2024-03-02T21:05:13,1,2
38960,user5411319258,2024-03-02T21:08:08,1,1
39187,user929963796,2024-03-03T12:31:24,1,2
39197,user929963796,2024-03-03T14:13:52,1,2
39200,user5411319258,2024-03-03T15:40:30,1,1
39208,user5411319258,2024-03-03T15:41:32,1,1
39748,user5411319258,2024-03-04T10:59:00,1,1
39753,user929963796,2024-03-04T11:13:37,1,1
39760,user5411319258,2024-03-04T11:16:24,1,1
39761,user929963796,2024-03-04T11:16:43,1,1
39817,user5411319258,2024-03-04T15:52:49,1,1
39818,user929963796,2024-03-04T15:52:57,1,3
39819,user5411319258,2024-03-04T15:52:58,1,1
39825,user929963796,2024-03-04T15:53:55,1,2
39829,user5411319258,2024-03-04T16:16:52,1,1
39834,user929963796,2024-03-04T16:19:34,1,3
39836,user5411319258,2024-03-04T16:23:07,1,1
39840,user929963796,2024-03-04T16:25:53,1,3
40062,user5411319258,2024-03-05T10:02:34,1,1
40205,user5411319258,2024-03-05T18:58:22,1,1
40448,user5411319258,2024-03-06T09:17:46,1,1
40449,user929963796,2024-03-06T09:17:50,1,2
40461,user5411319258,2024-03-06T09:19:18,1,1
40513,user5411319258,2024-03-06T10:11:07,1,1
40761,user5411319258,2024-03-07T20:42:06,1,1
40763,user929963796,2024-03-07T20:43:19,1,2
41260,user5411319258,2024-03-09T21:26:06,1,1
41274,user5411319258,2024-03-09T21:28:52,1,1
41291,user929963796,2024-03-09T21:36:45,1,1
41423,user5411319258,2024-03-10T14:48:02,1,1
41428,user929963796,2024-03-10T14:48:36,1,3
41429,user5411319258,2024-03-10T14:48:41,1,1
41437,user5411319258,2024-03-10T14:49:40,1,1
41439,user929963796,2024-03-10T14:50:00,1,3
41463,user5411319258,2024-03-10T15:21:55,1,1
41518,user5411319258,2024-03-10T20:22:38,1,1
41581,user929963796,2024-03-10T20:47:15,1,1
41589,user929963796,2024-03-10T20:50:09,1,1
41595,user929963796,2024-03-10T20:57:34,1,1
41599,user929963796,2024-03-10T20:57:59,1,2
41604,user5411319258,2024-03-10T21:00:35,1,1
41605,user929963796,2024-03-10T21:00:55,1,1
41765,user929963796,2024-03-12T13:03:03,1,1
41767,user929963796,2024-03-12T13:07:38,1,2
42007,user5411319258,2024-03-15T12:27:16,1,1
42009,user929963796,2024-03-15T12:27:32,1,3
42015,user5411319258,2024-03-15T12:28:00,1,1
42018,user929963796,2024-03-15T12:28:22,1,1
42075,user929963796,2024-03-15T16:27:57,1,3
42322,user929963796,2024-03-16T16:32:54,1,1
42905,user5411319258,2024-03-18T09:05:32,1,1
42921,user929963796,2024-03-18T09:06:23,1,1
43188,user5411319258,2024-03-18T16:17:48,1,1
43189,user929963796,2024-03-18T16:35:46,1,2
43238,user5411319258,2024-03-18T22:19:59,1,1
43341,user5411319258,2024-03-19T18:04:52,1,1
43343,user929963796,2024-03-19T18:09:53,1,1
43518,user5411319258,2024-03-20T14:04:10,1,1
43523,user929963796,2024-03-20T14:22:33,1,2
44102,user929963796,2024-03-22T12:23:12,1,1
44104,user5411319258,2024-03-22T12:31:26,1,1
44117,user5411319258,2024-03-22T13:38:02,1,1
44134,user5411319258,2024-03-22T15:36:22,1,1
44194,user5411319258,2024-03-23T22:23:21,1,1
44354,user929963796,2024-03-24T14:48:06,1,1
44696,user5411319258,2024-03-25T15:58:18,1,1
45028,user929963796,2024-03-26T18:23:33,1,1
45049,user929963796,2024-03-26T18:31:06,1,1
45050,user5411319258,2024-03-26T18:31:15,1,1
45051,user929963796,2024-03-26T18:31:31,1,1
45055,user929963796,2024-03-26T18:32:38,1,2
45058,user5411319258,2024-03-26T18:49:26,1,1
45065,user929963796,2024-03-26T18:49:37,1,1
45070,user929963796,2024-03-26T18:50:11,1,1
45085,user5411319258,2024-03-26T18:51:49,1,1
45089,user5411319258,2024-03-26T18:58:37,1,1
45589,user5411319258,2024-03-28T18:02:29,1,1
45590,user929963796,2024-03-28T18:02:32,1,1
45593,user5411319258,2024-03-28T18:02:57,1,1
45594,user929963796,2024-03-28T18:03:00,1,2
45610,user5411319258,2024-03-28T18:03:58,1,1
45613,user5411319258,2024-03-28T18:04:10,1,1
45614,user929963796,2024-03-28T18:05:43,1,1
45615,user5411319258,2024-03-28T18:06:33,1,1
45667,user5411319258,2024-03-28T19:15:14,1,1
45719,user5411319258,2024-03-28T19:49:48,1,1
45722,user929963796,2024-03-28T20:07:24,1,1
45739,user929963796,2024-03-28T20:50:07,1,3
45744,user5411319258,2024-03-28T20:50:29,1,1
45751,user5411319258,2024-03-28T20:52:47,1,1
45782,user5411319258,2024-03-28T21:54:26,1,1
45842,user5411319258,2024-03-28T23:16:15,1,1
45849,user929963796,2024-03-28T23:17:26,1,2
45855,user5411319258,2024-03-28T23:17:44,1,1
45890,user5411319258,2024-03-29T07:28:00,1,1
45911,user5411319258,2024-03-29T17:16:14,1,1
45927,user5411319258,2024-03-29T18:20:48,1,1
45928,user929963796,2024-03-29T18:21:35,1,1
46056,user5411319258,2024-03-29T23:00:05,1,1
46103,user929963796,2024-03-29T23:37:24,1,2
46104,user5411319258,2024-03-29T23:37:31,1,1
46111,user929963796,2024-03-29T23:39:19,1,1
46155,user5411319258,2024-03-30T09:20:23,1,1
46169,user5411319258,2024-03-30T09:29:31,1,1
46173,user929963796,2024-03-30T09:30:10,1,1
46204,user5411319258,2024-03-30T09:48:36,1,1
46205,user929963796,2024-03-30T09:48:40,1,2
46210,user5411319258,2024-03-30T11:37:35,1,1
46236,user5411319258,2024-03-30T15:24:30,1,1
46238,user5411319258,2024-03-30T15:25:47,1,1
46239,user929963796,2024-03-30T15:55:30,1,1
46246,user5411319258,2024-03-30T15:56:14,1,1
46247,user929963796,2024-03-30T16:00:00,1,1
46265,user929963796,2024-03-30T18:14:37,1,1
46268,user5411319258,2024-03-30T18:14:52,1,1
46313,user929963796,2024-03-30T18:19:32,1,4
46314,user5411319258,2024-03-30T18:19:35,1,1
46318,user929963796,2024-03-30T18:20:39,1,4
46323,user929963796,2024-03-30T18:21:46,1,3
46334,user929963796,2024-03-30T18:25:11,1,40
46371,user929963796,2024-03-30T18:38:29,1,1
46430,user5411319258,2024-03-31T00:16:36,1,1
46431,user929963796,2024-03-31T08:14:00,1,2
46755,user929963796,2024-04-02T00:24:42,1,3
46760,user5411319258,2024-04-02T00:40:49,1,1
46778,user929963796,2024-04-02T00:53:10,1,1
47094,user5411319258,2024-04-03T17:31:39,1,1
47104,user5411319258,2024-04-03T17:57:25,1,1
47114,user5411319258,2024-04-03T18:03:02,1,5
47119,user5411319258,2024-04-03T18:03:47,1,1
47120,user929963796,2024-04-03T18:04:36,1,1
47121,user929963796,2024-04-03T18:07:27,1,5
47122,user5411319258,2024-04-03T18:10:50,1,1
47124,user5411319258,2024-04-03T18:11:16,1,1
47125,user929963796,2024-04-03T18:11:22,1,3
47131,user5411319258,2024-04-03T18:12:45,1,1
47135,user929963796,2024-04-03T18:17:28,1,2
47140,user929963796,2024-04-03T18:17:59,1,2
47587,user5411319258,2024-04-04T22:32:24,1,1
47656,user929963796,2024-04-05T09:35:58,1,1
47657,user5411319258,2024-04-05T09:36:29,1,1
47808,user5411319258,2024-04-05T13:42:28,1,1
47813,user5411319258,2024-04-05T13:42:51,1,1
47822,user929963796,2024-04-05T14:10:06,1,1
47853,user5411319258,2024-04-05T16:48:35,1,1
47872,user5411319258,2024-04-05T17:32:36,1,1
48087,user5411319258,2024-04-06T14:04:09,1,1
48195,user5411319258,2024-04-06T23:42:39,1,1
48389,user5411319258,2024-04-08T08:37:07,1,1
48393,user929963796,2024-04-08T08:37:54,1,1
48498,user5411319258,2024-04-08T20:59:47,1,1
48506,user929963796,2024-04-08T21:00:58,1,1
48511,user929963796,2024-04-08T21:04:35,1,1
48524,user929963796,2024-04-09T08:27:00,1,1
48527,user5411319258,2024-04-09T09:21:50,1,1
48605,user5411319258,2024-04-09T19:01:43,1,1
48607,user929963796,2024-04-09T19:04:40,1,3
48631,user5411319258,2024-04-10T00:00:01,1,1
48632,user929963796,2024-04-10T00:00:16,1,1
49065,user5411319258,2024-04-11T10:09:13,1,1
49068,user5411319258,2024-04-11T10:09:27,1,1
49431,user5411319258,2024-04-11T23:19:02,1,1
49433,user5411319258,2024-04-11T23:19:11,1,1
49438,user5411319258,2024-04-11T23:28:49,1,1
49441,user929963796,2024-04-11T23:34:01,1,2
49599,user929963796,2024-04-12T15:12:34,1,1
49697,user929963796,2024-04-12T20:33:12,1,8
50931,user5411319258,2024-04-15T23:05:31,1,1
50935,user5411319258,2024-04-15T23:06:06,1,1
50936,user929963796,2024-04-15T23:06:08,1,2
50944,user929963796,2024-04-15T23:11:16,1,1
51125,user5411319258,2024-04-16T19:51:01,1,1
51127,user5411319258,2024-04-16T19:51:27,1,1
51131,user929963796,2024-04-16T19:52:18,1,1
51303,user5411319258,2024-04-17T15:59:39,1,1
51312,user5411319258,2024-04-17T16:00:19,1,1
51333,user929963796,2024-04-17T17:10:47,1,1
51575,user5411319258,2024-04-18T11:43:17,1,1
51586,user5411319258,2024-04-18T11:43:50,1,1
51587,user5411319258,2024-04-18T11:43:59,1,1
51588,user929963796,2024-04-18T11:44:10,1,1
51589,user5411319258,2024-04-18T11:44:12,1,1
51590,user5411319258,2024-04-18T11:44:48,1,1
51591,user929963796,2024-04-18T11:50:02,1,1
51669,user5411319258,2024-04-18T16:41:32,1,1
51677,user5411319258,2024-04-18T16:42:13,1,1
51682,user5411319258,2024-04-18T16:42:53,1,1
51686,user929963796,2024-04-18T16:48:21,1,1
51692,user5411319258,2024-04-18T16:49:52,1,1
51754,user5411319258,2024-04-19T07:22:47,1,1
51760,user929963796,2024-04-19T07:44:39,1,1
51762,user5411319258,2024-04-19T07:45:23,1,1
51765,user5411319258,2024-04-19T07:45:35,1,1
51898,user5411319258,2024-04-20T17:18:53,1,1
51900,user929963796,2024-04-20T17:18:58,1,1
51910,user5411319258,2024-04-20T17:24:55,1,1
51956,user5411319258,2024-04-20T18:51:03,1,1
51957,user929963796,2024-04-20T19:41:24,1,1
52087,user5411319258,2024-04-21T16:27:47,1,1
52188,user5411319258,2024-04-21T22:59:34,1,1
52200,user5411319258,2024-04-21T23:38:00,1,1
52290,user5411319258,2024-04-22T13:32:29,1,1
52292,user5411319258,2024-04-22T13:34:12,1,1
52515,user5411319258,2024-04-23T16:10:06,1,1
52516,user929963796,2024-04-23T16:14:19,1,2
52530,user5411319258,2024-04-23T17:52:55,1,1
52550,user5411319258,2024-04-23T17:59:36,1,1
52657,user5411319258,2024-04-23T19:26:15,1,1
52658,user929963796,2024-04-23T19:26:20,1,1
52831,user5411319258,2024-04-23T22:49:00,1,1
52904,user5411319258,2024-04-24T11:30:31,1,1
53193,user5411319258,2024-04-25T11:18:43,1,1
53196,user5411319258,2024-04-25T11:18:58,1,1
53197,user929963796,2024-04-25T11:19:03,1,3
53285,user5411319258,2024-04-25T17:27:34,1,1
53286,user5411319258,2024-04-25T17:27:44,1,1
53294,user929963796,2024-04-25T17:28:31,1,1
53490,user929963796,2024-04-26T11:31:18,1,1
53496,user929963796,2024-04-26T11:31:52,1,1
53500,user5411319258,2024-04-26T11:33:21,1,1
53501,user929963796,2024-04-26T11:34:22,1,1
53581,user5411319258,2024-04-26T15:26:46,1,1
53588,user5411319258,2024-04-26T15:27:12,1,1
53591,user929963796,2024-04-26T15:27:19,1,1
53615,user5411319258,2024-04-26T15:53:49,1,1
53617,user929963796,2024-04-26T15:53:59,1,1
53618,user5411319258,2024-04-26T15:54:01,1,1
53625,user929963796,2024-04-26T15:54:50,1,1
53658,user929963796,2024-04-26T16:19:18,1,1
53672,user929963796,2024-04-26T17:33:05,1,3
53688,user5411319258,2024-04-26T17:36:56,1,1
53692,user5411319258,2024-04-26T17:57:02,1,1
53694,user5411319258,2024-04-26T18:00:34,1,1
53700,user5411319258,2024-04-26T18:21:59,1,1
53708,user5411319258,2024-04-26T18:22:31,1,1
53718,user5411319258,2024-04-26T18:26:00,1,1
53736,user5411319258,2024-04-26T18:30:41,1,1
53737,user929963796,2024-04-26T18:30:45,1,2
53750,user5411319258,2024-04-26T19:34:31,1,1
53780,user5411319258,2024-04-26T21:20:34,1,1
53787,user5411319258,2024-04-26T21:20:58,1,1
53796,user5411319258,2024-04-26T21:33:33,1,1
53919,user5411319258,2024-04-28T07:35:47,1,1
53924,user929963796,2024-04-28T07:38:58,1,1
54213,user5411319258,2024-04-29T14:22:51,1,1
54686,user5411319258,2024-05-01T20:28:39,1,1
54688,user929963796,2024-05-01T20:29:14,1,1
54816,user5411319258,2024-05-02T15:50:33,1,1
54821,user929963796,2024-05-02T15:50:47,1,1
54827,user5411319258,2024-05-02T15:51:51,1,1
54838,user929963796,2024-05-02T18:01:35,1,1
55078,user5411319258,2024-05-04T10:00:16,1,1
55098,user5411319258,2024-05-04T10:02:09,1,1
55142,user5411319258,2024-05-04T10:19:22,1,1
55152,user5411319258,2024-05-04T12:52:37,1,1
55153,user929963796,2024-05-04T12:53:43,1,1
55155,user5411319258,2024-05-04T13:11:30,1,1
55219,user5411319258,2024-05-04T22:05:21,1,1
55222,user5411319258,2024-05-04T22:05:55,1,1
55229,user929963796,2024-05-04T22:06:53,1,1
55846,user5411319258,2024-05-08T07:12:22,1,1
55896,user929963796,2024-05-08T13:59:49,1,1
56472,user5411319258,2024-05-10T20:23:55,1,1
56474,user929963796,2024-05-10T20:23:58,1,1
56477,user5411319258,2024-05-10T20:24:12,1,1
56519,user5411319258,2024-05-11T09:32:42,1,1
56680,user929963796,2024-05-11T16:02:45,1,1
56686,user5411319258,2024-05-11T16:05:46,1,1
56693,user5411319258,2024-05-11T16:09:59,1,1
57006,user5411319258,2024-05-12T21:24:31,1,1
57690,user929963796,2024-05-15T15:53:09,1,1
57935,user929963796,2024-05-16T17:20:33,1,2
58375,user929963796,2024-05-17T17:09:24,1,1
58396,user5411319258,2024-05-17T17:14:46,1,1
58398,user929963796,2024-05-17T17:14:57,1,1
58963,user929963796,2024-05-20T12:05:13,1,2
58964,user5411319258,2024-05-20T12:05:16,1,1
58966,user5411319258,2024-05-20T12:05:36,1,1
58973,user929963796,2024-05-20T12:06:10,1,1
59490,user929963796,2024-05-22T08:51:00,1,1
59735,user929963796,2024-05-23T14:54:17,1,1
60140,user5411319258,2024-05-25T21:46:10,1,1
60149,user929963796,2024-05-25T21:47:46,1,1
60153,user929963796,2024-05-25T21:48:11,1,1
60166,user929963796,2024-05-25T21:49:24,1,1
60176,user5411319258,2024-05-26T06:21:48,1,1
60187,user929963796,2024-05-26T06:37:38,1,1
60612,user929963796,2024-05-27T16:35:07,1,1
60617,user929963796,2024-05-27T16:35:17,1,1
60618,user5411319258,2024-05-27T16:35:18,1,1
60633,user5411319258,2024-05-27T16:36:49,1,1
60635,user929963796,2024-05-27T16:37:19,1,1
60750,user5411319258,2024-05-27T23:04:54,1,1
60751,user929963796,2024-05-27T23:04:57,1,4
60841,user929963796,2024-05-28T10:37:40,1,1
61194,user929963796,2024-05-29T12:35:41,1,1
61281,user929963796,2024-05-29T17:26:15,1,1
61284,user5411319258,2024-05-29T17:26:40,1,1
61288,user929963796,2024-05-29T17:27:39,1,1
61289,user5411319258,2024-05-29T17:28:23,1,1
61386,user929963796,2024-05-30T08:53:37,1,3
61630,user5411319258,2024-05-30T14:09:52,1,1
61631,user929963796,2024-05-30T14:12:13,1,1
62276,user5411319258,2024-05-31T16:08:06,1,1
62278,user929963796,2024-05-31T16:08:22,1,3
62285,user929963796,2024-05-31T16:08:51,1,1
62665,user929963796,2024-06-03T05:50:26,1,1
62669,user5411319258,2024-06-03T05:55:27,1,1
62685,user929963796,2024-06-03T08:20:58,1,1
62731,user929963796,2024-06-03T15:06:28,1,1
62759,user5411319258,2024-06-03T21:28:20,1,1
62760,user929963796,2024-06-03T21:29:39,1,2
62825,user5411319258,2024-06-03T22:17:31,1,1
62842,user929963796,2024-06-03T22:19:30,1,1
62852,user5411319258,2024-06-03T22:21:04,1,1
62855,user929963796,2024-06-03T22:22:33,1,1
62978,user929963796,2024-06-04T14:15:30,1,2
62985,user5411319258,2024-06-04T14:16:14,1,1
62987,user929963796,2024-06-04T14:16:57,1,1
63151,user5411319258,2024-06-05T10:56:24,1,1
63373,user929963796,2024-06-06T11:15:43,1,1
63383,user5411319258,2024-06-06T11:16:14,1,1
63386,user929963796,2024-06-06T11:16:38,1,1
63387,user5411319258,2024-06-06T11:16:41,1,1
63499,user5411319258,2024-06-06T13:03:56,1,1
63537,user929963796,2024-06-06T15:22:02,1,2
63909,user5411319258,2024-06-08T22:44:34,1,1
64004,user5411319258,2024-06-10T11:24:04,1,1
64008,user929963796,2024-06-10T11:24:22,1,2
64014,user5411319258,2024-06-10T11:24:49,1,1
64047,user5411319258,2024-06-10T14:46:37,1,1
64053,user929963796,2024-06-10T14:48:08,1,1
64060,user5411319258,2024-06-10T14:50:45,1,1
64334,user929963796,2024-06-11T08:41:50,1,1
64371,user5411319258,2024-06-11T11:55:52,1,1
64372,user929963796,2024-06-11T11:55:57,1,1
64376,user929963796,2024-06-11T11:56:13,1,1
64381,user5411319258,2024-06-11T11:56:39,1,1
64384,user929963796,2024-06-11T11:57:17,1,1
64576,user5411319258,2024-06-11T17:56:16,1,1
64579,user5411319258,2024-06-11T18:04:51,1,1
64588,user5411319258,2024-06-11T18:06:19,1,1
64654,user5411319258,2024-06-11T21:06:14,1,1
64661,user5411319258,2024-06-11T21:07:18,1,1
64662,user929963796,2024-06-11T21:09:10,1,1
65258,user929963796,2024-06-18T16:43:01,1,2
65266,user929963796,2024-06-18T16:54:10,1,1
65386,user5411319258,2024-06-19T18:29:39,1,1
65515,user5411319258,2024-06-21T07:06:52,1,3
66133,user5411319258,2024-07-02T20:59:09,1,1
66134,user929963796,2024-07-02T21:16:41,1,1
67006,user929963796,2024-07-19T14:32:55,1,1
67893,user5411319258,2024-07-27T13:32:22,1,1
67908,user5411319258,2024-07-27T13:33:12,1,1
67914,user5411319258,2024-07-27T13:33:45,1,1
68226,user929963796,2024-07-29T17:46:52,1,6
68255,user5411319258,2024-07-29T17:50:25,1,1
68266,user929963796,2024-07-29T17:51:09,1,1
68273,user929963796,2024-07-29T17:51:38,1,2
68277,user5411319258,2024-07-29T17:52:10,1,1
68278,user929963796,2024-07-29T17:52:23,1,3
68283,user5411319258,2024-07-29T17:52:53,1,4
68301,user5411319258,2024-07-29T17:55:26,1,1
68303,user5411319258,2024-07-29T17:55:42,1,1
68304,user929963796,2024-07-29T17:55:51,1,2
68310,user5411319258,2024-07-29T17:56:41,1,1
68311,user929963796,2024-07-29T17:56:46,1,1
68321,user929963796,2024-07-29T17:58:06,1,1
68335,user5411319258,2024-07-29T18:00:43,1,1
68796,user5411319258,2024-08-03T08:01:20,1,1
68829,user929963796,2024-08-03T13:43:48,1,1
68843,user5411319258,2024-08-03T13:49:15,1,1
68847,user929963796,2024-08-03T13:49:39,1,2
68854,user5411319258,2024-08-03T13:50:59,1,1
68856,user929963796,2024-08-03T13:51:23,1,1
69038,user929963796,2024-08-08T17:17:32,1,1
69039,user5411319258,2024-08-08T17:17:33,1,1
69068,user5411319258,2024-08-08T17:20:59,1,1
69069,user929963796,2024-08-08T17:21:04,1,1
69075,user5411319258,2024-08-08T17:21:47,1,1
69108,user5411319258,2024-08-08T17:27:35,1,1
69114,user929963796,2024-08-08T17:28:19,1,1
69173,user5411319258,2024-08-08T20:09:25,1,1
69175,user929963796,2024-08-08T20:09:28,1,1
69183,user929963796,2024-08-08T20:10:14,1,1
69191,user929963796,2024-08-08T20:12:08,1,1
69228,user5411319258,2024-08-08T20:16:41,1,1
69229,user929963796,2024-08-08T20:16:46,1,2
69237,user5411319258,2024-08-08T20:18:16,1,1
69249,user929963796,2024-08-08T20:19:52,1,2
69258,user5411319258,2024-08-08T20:21:04,1,1
69274,user5411319258,2024-08-08T20:23:56,1,1
69275,user929963796,2024-08-08T20:24:01,1,1
69314,user929963796,2024-08-08T20:28:01,1,1
